machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
ernst;4096;16;16;27;life;ocl_hybrid_opti;100;;unlabelled;random;863367
ernst;4096;16;16;28;life;ocl_hybrid_opti;100;;unlabelled;random;812427
ernst;4096;16;16;29;life;ocl_hybrid_opti;100;;unlabelled;random;796193
ernst;4096;16;16;30;life;ocl_hybrid_opti;100;;unlabelled;random;798433
ernst;4096;16;16;31;life;ocl_hybrid_opti;100;;unlabelled;random;2083342
ernst;4096;16;16;32;life;ocl_hybrid_opti;100;;unlabelled;random;10128971
ernst;4096;16;16;33;life;ocl_hybrid_opti;100;;unlabelled;random;787567
ernst;4096;16;16;34;life;ocl_hybrid_opti;100;;unlabelled;random;743381
ernst;4096;16;16;35;life;ocl_hybrid_opti;100;;unlabelled;random;688782
ernst;4096;16;16;36;life;ocl_hybrid_opti;100;;unlabelled;random;703949
ernst;4096;16;16;37;life;ocl_hybrid_opti;100;;unlabelled;random;739014
ernst;4096;16;16;38;life;ocl_hybrid_opti;100;;unlabelled;random;725681
ernst;4096;16;16;39;life;ocl_hybrid_opti;100;;unlabelled;random;697809
ernst;4096;16;16;40;life;ocl_hybrid_opti;100;;unlabelled;random;775831
ernst;4096;16;16;41;life;ocl_hybrid_opti;100;;unlabelled;random;692509
ernst;4096;16;16;42;life;ocl_hybrid_opti;100;;unlabelled;random;656604
ernst;4096;16;16;43;life;ocl_hybrid_opti;100;;unlabelled;random;669529
ernst;4096;16;16;44;life;ocl_hybrid_opti;100;;unlabelled;random;2271769
ernst;4096;16;16;45;life;ocl_hybrid_opti;100;;unlabelled;random;1381434
ernst;4096;16;16;46;life;ocl_hybrid_opti;100;;unlabelled;random;631609
ernst;4096;16;16;1;life;ocl_hybrid_opti;100;;unlabelled;random;4856859
ernst;4096;16;16;2;life;ocl_hybrid_opti;100;;unlabelled;random;2527593
ernst;4096;16;16;3;life;ocl_hybrid_opti;100;;unlabelled;random;1751434
ernst;4096;16;16;4;life;ocl_hybrid_opti;100;;unlabelled;random;1382429
ernst;4096;16;16;5;life;ocl_hybrid_opti;100;;unlabelled;random;1318341
ernst;4096;16;16;6;life;ocl_hybrid_opti;100;;unlabelled;random;1195107
ernst;4096;16;16;7;life;ocl_hybrid_opti;100;;unlabelled;random;1119129
ernst;4096;16;16;8;life;ocl_hybrid_opti;100;;unlabelled;random;1030785
ernst;4096;16;16;9;life;ocl_hybrid_opti;100;;unlabelled;random;993731
ernst;4096;16;16;10;life;ocl_hybrid_opti;100;;unlabelled;random;916331
ernst;4096;16;16;11;life;ocl_hybrid_opti;100;;unlabelled;random;986995
ernst;4096;16;16;12;life;ocl_hybrid_opti;100;;unlabelled;random;939230
ernst;4096;16;16;13;life;ocl_hybrid_opti;100;;unlabelled;random;921235
ernst;4096;16;16;14;life;ocl_hybrid_opti;100;;unlabelled;random;842115
ernst;4096;16;16;15;life;ocl_hybrid_opti;100;;unlabelled;random;835517
ernst;4096;16;16;16;life;ocl_hybrid_opti;100;;unlabelled;random;1078315
