machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
ernst;4096;16;16;11;life;ocl_hybrid_opti;100;;unlabelled;sparse;46879
ernst;4096;16;16;12;life;ocl_hybrid_opti;100;;unlabelled;sparse;45137
ernst;4096;16;16;13;life;ocl_hybrid_opti;100;;unlabelled;sparse;44272
ernst;4096;16;16;14;life;ocl_hybrid_opti;100;;unlabelled;sparse;43595
ernst;4096;16;16;15;life;ocl_hybrid_opti;100;;unlabelled;sparse;42780
ernst;4096;16;16;16;life;ocl_hybrid_opti;100;;unlabelled;sparse;43857
ernst;4096;16;16;17;life;ocl_hybrid_opti;100;;unlabelled;sparse;42022
ernst;4096;16;16;18;life;ocl_hybrid_opti;100;;unlabelled;sparse;41580
ernst;4096;16;16;19;life;ocl_hybrid_opti;100;;unlabelled;sparse;41438
ernst;4096;16;16;20;life;ocl_hybrid_opti;100;;unlabelled;sparse;40739
ernst;4096;16;16;21;life;ocl_hybrid_opti;100;;unlabelled;sparse;40786
ernst;4096;16;16;22;life;ocl_hybrid_opti;100;;unlabelled;sparse;40815
ernst;4096;16;16;23;life;ocl_hybrid_opti;100;;unlabelled;sparse;40587
ernst;4096;16;16;24;life;ocl_hybrid_opti;100;;unlabelled;sparse;41235
ernst;4096;16;16;25;life;ocl_hybrid_opti;100;;unlabelled;sparse;44467
ernst;4096;16;16;26;life;ocl_hybrid_opti;100;;unlabelled;sparse;45130
ernst;4096;16;16;27;life;ocl_hybrid_opti;100;;unlabelled;sparse;46018
ernst;4096;16;16;28;life;ocl_hybrid_opti;100;;unlabelled;sparse;44906
ernst;4096;16;16;29;life;ocl_hybrid_opti;100;;unlabelled;sparse;44869
ernst;4096;16;16;30;life;ocl_hybrid_opti;100;;unlabelled;sparse;45425
ernst;4096;16;16;31;life;ocl_hybrid_opti;100;;unlabelled;sparse;56868
ernst;4096;16;16;32;life;ocl_hybrid_opti;100;;unlabelled;sparse;43714
ernst;4096;16;16;33;life;ocl_hybrid_opti;100;;unlabelled;sparse;44242
ernst;4096;16;16;34;life;ocl_hybrid_opti;100;;unlabelled;sparse;44353
ernst;4096;16;16;35;life;ocl_hybrid_opti;100;;unlabelled;sparse;44312
ernst;4096;16;16;36;life;ocl_hybrid_opti;100;;unlabelled;sparse;43642
ernst;4096;16;16;37;life;ocl_hybrid_opti;100;;unlabelled;sparse;43530
ernst;4096;16;16;38;life;ocl_hybrid_opti;100;;unlabelled;sparse;43687
ernst;4096;16;16;39;life;ocl_hybrid_opti;100;;unlabelled;sparse;44558
ernst;4096;16;16;42;life;ocl_hybrid_opti;100;;unlabelled;sparse;44131
ernst;4096;16;16;43;life;ocl_hybrid_opti;100;;unlabelled;sparse;43628
ernst;4096;16;16;44;life;ocl_hybrid_opti;100;;unlabelled;sparse;43620
ernst;4096;16;16;45;life;ocl_hybrid_opti;100;;unlabelled;sparse;44538
ernst;4096;16;16;1;life;ocl_hybrid_opti;100;;unlabelled;sparse;118363
ernst;4096;16;16;2;life;ocl_hybrid_opti;100;;unlabelled;sparse;76883
ernst;4096;16;16;3;life;ocl_hybrid_opti;100;;unlabelled;sparse;65117
ernst;4096;16;16;4;life;ocl_hybrid_opti;100;;unlabelled;sparse;59344
ernst;4096;16;16;5;life;ocl_hybrid_opti;100;;unlabelled;sparse;53950
ernst;4096;16;16;6;life;ocl_hybrid_opti;100;;unlabelled;sparse;51855
ernst;4096;16;16;7;life;ocl_hybrid_opti;100;;unlabelled;sparse;50632
ernst;4096;16;16;8;life;ocl_hybrid_opti;100;;unlabelled;sparse;48263
ernst;4096;16;16;9;life;ocl_hybrid_opti;100;;unlabelled;sparse;46724
ernst;4096;16;16;10;life;ocl_hybrid_opti;100;;unlabelled;sparse;46933
