machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
ernst;4096;16;16;6;life;ocl_hybrid;100;;unlabelled;random;2533633
ernst;4096;16;16;7;life;ocl_hybrid;100;;unlabelled;random;2438921
ernst;4096;16;16;8;life;ocl_hybrid;100;;unlabelled;random;2396509
ernst;4096;16;16;9;life;ocl_hybrid;100;;unlabelled;random;2292177
ernst;4096;16;16;10;life;ocl_hybrid;100;;unlabelled;random;2316619
ernst;4096;16;16;11;life;ocl_hybrid;100;;unlabelled;random;2309206
ernst;4096;16;16;12;life;ocl_hybrid;100;;unlabelled;random;2274106
ernst;4096;16;16;13;life;ocl_hybrid;100;;unlabelled;random;2226690
ernst;4096;16;16;14;life;ocl_hybrid;100;;unlabelled;random;2196620
ernst;4096;16;16;15;life;ocl_hybrid;100;;unlabelled;random;2126475
ernst;4096;16;16;16;life;ocl_hybrid;100;;unlabelled;random;2211386
ernst;4096;16;16;17;life;ocl_hybrid;100;;unlabelled;random;2109457
ernst;4096;16;16;18;life;ocl_hybrid;100;;unlabelled;random;2065120
ernst;4096;16;16;19;life;ocl_hybrid;100;;unlabelled;random;2037131
ernst;4096;16;16;20;life;ocl_hybrid;100;;unlabelled;random;2015130
ernst;4096;16;16;21;life;ocl_hybrid;100;;unlabelled;random;2023329
ernst;4096;16;16;22;life;ocl_hybrid;100;;unlabelled;random;2097015
ernst;4096;16;16;23;life;ocl_hybrid;100;;unlabelled;random;2017493
ernst;4096;16;16;24;life;ocl_hybrid;100;;unlabelled;random;2011953
ernst;4096;16;16;25;life;ocl_hybrid;100;;unlabelled;random;2229017
ernst;4096;16;16;26;life;ocl_hybrid;100;;unlabelled;random;2202703
ernst;4096;16;16;27;life;ocl_hybrid;100;;unlabelled;random;2234204
ernst;4096;16;16;28;life;ocl_hybrid;100;;unlabelled;random;2122742
ernst;4096;16;16;29;life;ocl_hybrid;100;;unlabelled;random;2149905
ernst;4096;16;16;30;life;ocl_hybrid;100;;unlabelled;random;2127201
ernst;4096;16;16;31;life;ocl_hybrid;100;;unlabelled;random;2150359
ernst;4096;16;16;32;life;ocl_hybrid;100;;unlabelled;random;2235800
ernst;4096;16;16;33;life;ocl_hybrid;100;;unlabelled;random;2167898
ernst;4096;16;16;34;life;ocl_hybrid;100;;unlabelled;random;2081432
ernst;4096;16;16;35;life;ocl_hybrid;100;;unlabelled;random;1949007
ernst;4096;16;16;36;life;ocl_hybrid;100;;unlabelled;random;2131584
ernst;4096;16;16;37;life;ocl_hybrid;100;;unlabelled;random;2124365
ernst;4096;16;16;38;life;ocl_hybrid;100;;unlabelled;random;2092106
ernst;4096;16;16;39;life;ocl_hybrid;100;;unlabelled;random;2087304
ernst;4096;16;16;40;life;ocl_hybrid;100;;unlabelled;random;2078406
ernst;4096;16;16;41;life;ocl_hybrid;100;;unlabelled;random;2090391
ernst;4096;16;16;42;life;ocl_hybrid;100;;unlabelled;random;2070540
ernst;4096;16;16;43;life;ocl_hybrid;100;;unlabelled;random;2050959
ernst;4096;16;16;44;life;ocl_hybrid;100;;unlabelled;random;1992070
ernst;4096;16;16;45;life;ocl_hybrid;100;;unlabelled;random;2045505
ernst;4096;16;16;46;life;ocl_hybrid;100;;unlabelled;random;2077828
ernst;4096;16;16;1;life;ocl_hybrid;100;;unlabelled;random;6238251
ernst;4096;16;16;2;life;ocl_hybrid;100;;unlabelled;random;3950056
ernst;4096;16;16;3;life;ocl_hybrid;100;;unlabelled;random;3167769
ernst;4096;16;16;4;life;ocl_hybrid;100;;unlabelled;random;2800781
ernst;4096;16;16;5;life;ocl_hybrid;100;;unlabelled;random;2788366
ernst;4096;16;16;6;life;ocl_hybrid;100;;unlabelled;random;2612597
ernst;4096;16;16;7;life;ocl_hybrid;100;;unlabelled;random;2493472
ernst;4096;16;16;8;life;ocl_hybrid;100;;unlabelled;random;2436030
ernst;4096;16;16;9;life;ocl_hybrid;100;;unlabelled;random;2413951
ernst;4096;16;16;10;life;ocl_hybrid;100;;unlabelled;random;2311925
ernst;4096;16;16;11;life;ocl_hybrid;100;;unlabelled;random;2274818
ernst;4096;16;16;12;life;ocl_hybrid;100;;unlabelled;random;2263552
ernst;4096;16;16;13;life;ocl_hybrid;100;;unlabelled;random;2193825
ernst;4096;16;16;14;life;ocl_hybrid;100;;unlabelled;random;2198500
ernst;4096;16;16;15;life;ocl_hybrid;100;;unlabelled;random;2166466
ernst;4096;16;16;16;life;ocl_hybrid;100;;unlabelled;random;2243549
ernst;4096;16;16;17;life;ocl_hybrid;100;;unlabelled;random;2098350
ernst;4096;16;16;18;life;ocl_hybrid;100;;unlabelled;random;2047110
ernst;4096;16;16;19;life;ocl_hybrid;100;;unlabelled;random;2034538
ernst;4096;16;16;20;life;ocl_hybrid;100;;unlabelled;random;1994451
ernst;4096;16;16;21;life;ocl_hybrid;100;;unlabelled;random;2007347
ernst;4096;16;16;22;life;ocl_hybrid;100;;unlabelled;random;1978229
ernst;4096;16;16;23;life;ocl_hybrid;100;;unlabelled;random;1955601
ernst;4096;16;16;24;life;ocl_hybrid;100;;unlabelled;random;2048720
ernst;4096;16;16;25;life;ocl_hybrid;100;;unlabelled;random;2211576
ernst;4096;16;16;26;life;ocl_hybrid;100;;unlabelled;random;2181090
ernst;4096;16;16;27;life;ocl_hybrid;100;;unlabelled;random;2308107
